,timestamp,open,high,low,close,volume
75,2022-05-23,392.83,397.73,390.38,396.92,76414878
76,2022-05-20,393.25,397.03,380.54,389.63,131432197
77,2022-05-19,388.62,394.14,387.11,389.46,98510715
78,2022-05-18,403.5,403.8,390.55,391.86,117674545
79,2022-05-17,406.53,408.57,402.5824,408.32,83029710
80,2022-05-16,399.98,403.97,397.6,400.09,78622444
81,2022-05-13,396.71,403.18,395.61,401.72,104174421
82,2022-05-12,389.37,395.8,385.15,392.34,125090753
83,2022-05-11,398.07,404.04,391.96,392.75,142360992
84,2022-05-10,404.49,406.08,394.82,399.09,132497200
85,2022-05-09,405.1,406.41,396.5,398.17,155586067
86,2022-05-06,411.1,414.8,405.73,411.34,151770811
87,2022-05-05,424.55,425.0,409.44,413.81,172929106
88,2022-05-04,417.08,429.66,413.7099,429.06,141106960
89,2022-05-03,415.01,418.93,413.36,416.38,100028190
90,2022-05-02,412.07,415.92,405.02,414.48,158312526
91,2022-04-29,423.59,425.87,411.21,412.0,145491088
92,2022-04-28,422.29,429.64,417.6,427.81,105449088
93,2022-04-27,417.24,422.92,415.01,417.27,122029990
94,2022-04-26,425.83,426.04,416.07,416.1,100647304
95,2022-04-25,423.67,428.69,418.84,428.51,119647748
96,2022-04-22,436.91,438.0825,425.44,426.04,132471772
97,2022-04-21,448.54,450.01,437.1,438.06,85417327
98,2022-04-20,446.92,447.57,443.48,444.71,64140001
99,2022-04-19,437.86,445.8,437.68,445.04,77821013
